Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,Women 25-34,60 days,0.07,14227.2,7.72,Chicago,German,1377,1966,2,Health & Wellness,2024-02-27
Innovate Industries,Influencer,Men 18-24,15 days,0.07,11146.73,7.61,Las Vegas,English,1464,7624,9,Tech Enthusiasts,2024-02-08
Alpha Innovations,Social Media,All Ages,60 days,0.14,11638.17,2.55,Seattle,Spanish,874,1770,1,Fashionistas,2024-02-12
NexGen Systems,Display,All Ages,15 days,0.05,18758.86,7.74,Los Angeles,English,1308,19616,5,Health & Wellness,2024-02-02
Alpha Innovations,Search,Men 25-34,30 days,0.05,8585.7,7.38,New York,Spanish,573,15202,9,Foodies,2024-02-27
Alpha Innovations,Influencer,All Ages,45 days,0.08,12305.56,3.35,Washington,French,554,14154,5,Health & Wellness,2024-02-14
Alpha Innovations,Display,Women 35-44,30 days,0.04,13935.88,6.89,San Francisco,Mandarin,409,11073,4,Outdoor Adventurers,2024-02-10
Innovate Industries,Search,All Ages,60 days,0.08,12792.77,3.29,Los Angeles,Spanish,1390,19022,10,Health & Wellness,2024-02-03
Alpha Innovations,Influencer,Women 35-44,45 days,0.13,9735.29,4.64,Seattle,English,920,12068,7,Tech Enthusiasts,2024-02-15
Alpha Innovations,Display,Women 25-34,15 days,0.1,17871.13,2.75,San Francisco,French,213,14721,4,Fashionistas,2024-02-03
Alpha Innovations,Display,Men 25-34,15 days,0.07,6083.44,4.99,Las Vegas,Mandarin,1673,12743,7,Outdoor Adventurers,2024-02-25
NexGen Systems,Influencer,Women 25-34,60 days,0.12,16124.44,4.7,Nueva Orleans,German,617,11547,9,Fashionistas,2024-02-23
TechCorp,Search,Men 18-24,15 days,0.08,13934.09,2.64,San Francisco,German,755,1333,8,Tech Enthusiasts,2024-02-22
NexGen Systems,Display,Men 25-34,60 days,0.08,15172.32,2.04,Los Angeles,German,288,14416,5,Outdoor Adventurers,2024-02-16
Alpha Innovations,Search,Men 18-24,30 days,0.09,12096.95,2.75,Las Vegas,English,560,14711,8,Foodies,2024-02-01
NexGen Systems,Display,Women 25-34,60 days,0.13,5203.62,3.25,Las Vegas,French,1459,4392,6,Foodies,2024-02-10
NexGen Systems,Social Media,Women 25-34,60 days,0.07,11542.96,7.88,Chicago,German,1485,19140,9,Health & Wellness,2024-02-16
TechCorp,Search,Women 25-34,45 days,0.02,18232.54,7.63,Washington,Spanish,207,11124,5,Foodies,2024-02-26
TechCorp,Display,Women 25-34,45 days,0.11,9774.06,6.39,Washington,Spanish,1835,11121,10,Tech Enthusiasts,2024-02-09
Innovate Industries,Search,Women 35-44,60 days,0.09,11186.44,2.7,Nueva Orleans,Spanish,1735,16813,8,Foodies,2024-02-19
Innovate Industries,Search,Men 25-34,60 days,0.1,6576.0,7.02,Miami,Spanish,557,16160,3,Tech Enthusiasts,2024-02-13
TechCorp,Social Media,Women 25-34,45 days,0.06,17097.42,3.46,Las Vegas,French,1741,6241,7,Health & Wellness,2024-02-14
Innovate Industries,Display,Men 18-24,30 days,0.04,19858.67,3.09,San Francisco,English,500,11343,8,Fashionistas,2024-02-20
DataTech Solutions,Email,Men 18-24,45 days,0.09,18627.99,4.32,New York,German,188,15868,3,Fashionistas,2024-02-17
NexGen Systems,Display,All Ages,30 days,0.11,16180.93,2.05,Miami,Spanish,904,19500,10,Fashionistas,2024-02-22
DataTech Solutions,Influencer,Men 25-34,30 days,0.09,7907.22,2.22,New York,Mandarin,132,4740,3,Tech Enthusiasts,2024-02-21
Innovate Industries,Influencer,Women 35-44,60 days,0.03,10564.64,4.86,Boston,French,1357,7928,6,Outdoor Adventurers,2024-02-01
DataTech Solutions,Display,Women 35-44,30 days,0.13,16714.06,2.42,Chicago,German,1392,15929,3,Outdoor Adventurers,2024-02-07
Alpha Innovations,Display,All Ages,60 days,0.03,19193.82,2.73,Las Vegas,Mandarin,275,19590,5,Tech Enthusiasts,2024-02-02
Innovate Industries,Search,Women 25-34,60 days,0.09,13966.35,6.66,Los Angeles,French,471,17549,1,Health & Wellness,2024-02-09
TechCorp,Email,Men 25-34,15 days,0.15,17925.64,2.98,Miami,Mandarin,1721,17987,7,Fashionistas,2024-02-09
NexGen Systems,Influencer,All Ages,30 days,0.14,13420.29,5.48,Los Angeles,German,580,13538,3,Fashionistas,2024-02-03
Alpha Innovations,Email,All Ages,15 days,0.15,8559.65,2.02,Boston,French,264,14914,1,Outdoor Adventurers,2024-02-01
NexGen Systems,Email,All Ages,60 days,0.03,13629.82,5.9,Nueva Orleans,German,1199,10187,6,Tech Enthusiasts,2024-02-23
Innovate Industries,Social Media,Men 25-34,45 days,0.11,7170.13,3.14,Chicago,French,1623,17137,2,Foodies,2024-02-28
NexGen Systems,Search,Women 25-34,30 days,0.13,8742.0,6.48,Boston,German,1752,15457,10,Foodies,2024-02-20
TechCorp,Display,Women 25-34,45 days,0.06,9519.66,7.44,Washington,German,124,18038,10,Outdoor Adventurers,2024-02-18
Alpha Innovations,Display,All Ages,30 days,0.03,19677.83,5.66,Washington,English,1643,6510,3,Fashionistas,2024-02-13
NexGen Systems,Influencer,Men 25-34,60 days,0.1,5654.48,3.77,Nueva Orleans,German,509,4710,10,Health & Wellness,2024-02-06
DataTech Solutions,Influencer,Men 25-34,60 days,0.06,16138.34,2.93,Las Vegas,Mandarin,1107,1355,2,Outdoor Adventurers,2024-02-18
Innovate Industries,Social Media,Men 18-24,60 days,0.09,11853.41,6.57,Washington,German,1876,1361,6,Foodies,2024-02-10
Innovate Industries,Email,Women 25-34,30 days,0.15,14070.01,5.48,Chicago,English,850,4837,2,Tech Enthusiasts,2024-02-23
Innovate Industries,Social Media,Men 18-24,15 days,0.13,5907.6,4.81,Chicago,English,1831,3278,3,Fashionistas,2024-02-05
Innovate Industries,Influencer,Men 18-24,30 days,0.09,17031.18,4.36,Seattle,Mandarin,1405,12302,1,Health & Wellness,2024-02-21
Alpha Innovations,Email,All Ages,60 days,0.12,9209.85,3.1,Miami,Spanish,462,13168,5,Fashionistas,2024-02-02
NexGen Systems,Email,Women 35-44,30 days,0.04,8835.13,7.91,Boston,German,401,9912,4,Fashionistas,2024-02-10
DataTech Solutions,Social Media,All Ages,15 days,0.04,15100.29,7.54,New York,Mandarin,828,16247,7,Fashionistas,2024-02-04
DataTech Solutions,Search,Men 18-24,60 days,0.01,6489.77,6.11,Los Angeles,German,348,1417,4,Health & Wellness,2024-02-25
NexGen Systems,Social Media,Men 18-24,30 days,0.11,14208.37,4.41,Boston,German,1210,5765,1,Health & Wellness,2024-02-14
Innovate Industries,Search,Men 18-24,30 days,0.02,16072.95,3.89,Los Angeles,Spanish,901,3379,4,Fashionistas,2024-02-25
TechCorp,Influencer,Men 18-24,15 days,0.09,5563.16,6.74,Washington,German,1219,12073,1,Foodies,2024-02-19
Innovate Industries,Display,Men 18-24,15 days,0.07,12878.04,5.44,Chicago,Mandarin,1416,15215,10,Tech Enthusiasts,2024-02-06
DataTech Solutions,Email,All Ages,45 days,0.08,17823.94,7.56,Boston,English,1565,13509,1,Foodies,2024-02-14
NexGen Systems,Email,Women 25-34,15 days,0.08,19682.3,7.88,Washington,Mandarin,1050,4273,7,Foodies,2024-02-03
TechCorp,Search,Men 25-34,60 days,0.04,6641.56,3.92,Las Vegas,Spanish,1289,19865,2,Fashionistas,2024-02-18
Innovate Industries,Display,Men 18-24,30 days,0.14,13922.34,2.03,Washington,Spanish,622,12533,9,Tech Enthusiasts,2024-02-22
Alpha Innovations,Social Media,Women 35-44,30 days,0.05,13793.72,4.44,Chicago,French,1240,3350,10,Outdoor Adventurers,2024-02-16
NexGen Systems,Influencer,Women 35-44,15 days,0.1,10228.85,6.21,Los Angeles,Mandarin,691,6945,4,Outdoor Adventurers,2024-02-09
TechCorp,Influencer,Men 25-34,60 days,0.1,8121.32,7.85,Miami,Mandarin,1611,18965,2,Tech Enthusiasts,2024-02-03
TechCorp,Email,Men 18-24,45 days,0.15,14436.08,3.35,Washington,English,792,9030,7,Tech Enthusiasts,2024-02-04
Innovate Industries,Social Media,Women 25-34,15 days,0.14,8704.35,5.0,Nueva Orleans,French,778,3259,4,Fashionistas,2024-02-26
DataTech Solutions,Display,Men 25-34,45 days,0.05,11130.69,5.82,Nueva Orleans,French,1761,19803,6,Outdoor Adventurers,2024-02-26
NexGen Systems,Search,All Ages,45 days,0.12,8712.84,3.03,Los Angeles,German,713,18817,6,Fashionistas,2024-02-04
NexGen Systems,Social Media,All Ages,45 days,0.02,9217.85,3.52,Los Angeles,Spanish,1446,13697,6,Health & Wellness,2024-02-13
TechCorp,Email,All Ages,30 days,0.05,12561.36,3.85,Washington,Spanish,1966,5894,9,Foodies,2024-02-12
Alpha Innovations,Search,Men 18-24,30 days,0.04,7590.44,7.31,New York,Spanish,942,12190,8,Health & Wellness,2024-02-17
Innovate Industries,Display,Men 18-24,30 days,0.11,8920.5,7.05,San Francisco,French,1804,9793,2,Health & Wellness,2024-02-16
Alpha Innovations,Search,All Ages,45 days,0.13,12380.97,2.24,Washington,Mandarin,549,2651,4,Tech Enthusiasts,2024-02-06
Innovate Industries,Influencer,All Ages,30 days,0.02,10769.04,4.75,Nueva Orleans,German,107,15224,2,Tech Enthusiasts,2024-02-23
Alpha Innovations,Email,All Ages,60 days,0.07,18396.08,6.7,San Francisco,English,620,14356,9,Foodies,2024-02-27
Alpha Innovations,Search,All Ages,60 days,0.02,18803.86,2.91,Chicago,French,745,2054,5,Foodies,2024-02-06
Alpha Innovations,Search,All Ages,30 days,0.1,17749.33,7.86,Miami,French,1795,4931,8,Outdoor Adventurers,2024-02-28
Innovate Industries,Display,Men 18-24,15 days,0.13,13554.94,4.37,Nueva Orleans,English,705,9882,3,Fashionistas,2024-02-06
Alpha Innovations,Email,Women 35-44,45 days,0.11,16003.51,4.04,Boston,French,1376,19613,6,Fashionistas,2024-02-13
Alpha Innovations,Email,Men 25-34,45 days,0.11,7288.18,6.82,New York,German,1024,4858,1,Outdoor Adventurers,2024-02-08
Innovate Industries,Display,All Ages,60 days,0.09,16108.36,2.78,Chicago,Mandarin,846,8172,10,Outdoor Adventurers,2024-02-01
Alpha Innovations,Email,Women 35-44,45 days,0.01,16071.39,7.29,Chicago,German,1847,2503,8,Outdoor Adventurers,2024-02-08
TechCorp,Social Media,Men 18-24,60 days,0.13,12389.32,2.57,Washington,English,867,15639,2,Tech Enthusiasts,2024-02-15
DataTech Solutions,Social Media,Men 25-34,30 days,0.12,13993.82,6.84,Las Vegas,English,141,15429,7,Foodies,2024-02-06
NexGen Systems,Email,All Ages,45 days,0.11,9589.3,7.75,Nueva Orleans,Spanish,1942,15108,4,Outdoor Adventurers,2024-02-06
DataTech Solutions,Social Media,Men 18-24,30 days,0.07,15094.62,4.05,Seattle,German,125,14099,3,Foodies,2024-02-22
Innovate Industries,Influencer,Women 35-44,30 days,0.04,17880.65,4.27,Boston,French,1825,5781,8,Fashionistas,2024-02-02
NexGen Systems,Social Media,Women 25-34,60 days,0.13,13514.23,3.21,Chicago,French,1364,11070,6,Outdoor Adventurers,2024-02-06
NexGen Systems,Search,Men 25-34,30 days,0.12,9022.97,2.93,Los Angeles,German,726,12984,9,Foodies,2024-02-16
TechCorp,Influencer,Men 25-34,30 days,0.02,13057.92,2.13,New York,English,927,10702,8,Health & Wellness,2024-02-15
NexGen Systems,Email,Men 25-34,45 days,0.04,17250.79,3.77,Los Angeles,French,619,18941,6,Tech Enthusiasts,2024-02-14
Alpha Innovations,Influencer,Men 25-34,45 days,0.14,7592.91,6.71,Boston,Spanish,766,13656,9,Outdoor Adventurers,2024-02-12
TechCorp,Search,Men 25-34,45 days,0.02,15467.82,7.31,Nueva Orleans,English,681,5031,6,Health & Wellness,2024-02-19
Alpha Innovations,Influencer,Women 35-44,15 days,0.13,17323.24,7.09,Washington,English,1775,3745,5,Tech Enthusiasts,2024-02-04
DataTech Solutions,Search,Men 18-24,30 days,0.09,13618.19,6.42,San Francisco,English,1351,3369,5,Outdoor Adventurers,2024-02-18
DataTech Solutions,Influencer,Women 35-44,30 days,0.07,18464.72,2.57,Miami,French,185,5198,7,Outdoor Adventurers,2024-02-04
TechCorp,Display,Men 18-24,60 days,0.02,13905.31,6.79,Los Angeles,Spanish,1099,15832,2,Health & Wellness,2024-02-14
DataTech Solutions,Social Media,Men 25-34,45 days,0.06,16244.55,4.25,Chicago,Spanish,1545,3366,4,Foodies,2024-02-11
Alpha Innovations,Influencer,Men 18-24,60 days,0.03,18080.73,7.48,Seattle,English,791,8418,5,Health & Wellness,2024-02-07
TechCorp,Display,Women 25-34,45 days,0.06,12421.67,6.66,Los Angeles,Mandarin,1719,17395,9,Foodies,2024-02-27
TechCorp,Influencer,Women 35-44,60 days,0.1,7810.21,2.22,Miami,French,1920,19254,4,Outdoor Adventurers,2024-02-02
NexGen Systems,Search,Men 25-34,45 days,0.13,10788.51,7.37,Chicago,English,784,14287,5,Tech Enthusiasts,2024-02-26
TechCorp,Influencer,Men 25-34,30 days,0.08,9033.04,3.24,Miami,German,777,1591,9,Health & Wellness,2024-02-25
TechCorp,Display,Women 25-34,30 days,0.12,11085.53,7.67,Las Vegas,German,700,12380,8,Outdoor Adventurers,2024-02-11
Innovate Industries,Search,Women 35-44,15 days,0.15,8628.73,2.92,New York,Mandarin,848,11564,2,Health & Wellness,2024-02-09
DataTech Solutions,Social Media,All Ages,45 days,0.03,14295.34,6.15,Los Angeles,Mandarin,840,10609,6,Foodies,2024-02-22
DataTech Solutions,Display,Women 35-44,15 days,0.12,10380.65,6.04,Washington,German,1041,3462,10,Foodies,2024-02-03
NexGen Systems,Social Media,Women 25-34,60 days,0.03,11740.0,4.65,Las Vegas,Spanish,1715,6452,2,Foodies,2024-02-11
Innovate Industries,Display,All Ages,15 days,0.08,10509.25,3.35,Los Angeles,Spanish,406,4598,9,Foodies,2024-02-26
TechCorp,Display,Men 25-34,30 days,0.04,13136.92,7.37,Las Vegas,English,645,8064,6,Tech Enthusiasts,2024-02-24
Alpha Innovations,Email,Men 18-24,60 days,0.05,10629.71,7.73,Las Vegas,Spanish,1128,15749,2,Foodies,2024-02-20
Alpha Innovations,Display,Men 25-34,15 days,0.03,11196.74,6.83,Chicago,French,546,6718,2,Outdoor Adventurers,2024-02-13
DataTech Solutions,Display,Women 25-34,60 days,0.07,13491.81,7.37,San Francisco,Mandarin,1141,10650,2,Tech Enthusiasts,2024-02-05
DataTech Solutions,Display,Men 18-24,30 days,0.07,14994.02,5.56,Las Vegas,Spanish,1694,12477,8,Outdoor Adventurers,2024-02-25
Alpha Innovations,Influencer,All Ages,60 days,0.04,11640.13,6.1,Miami,German,1583,9752,6,Foodies,2024-02-28
DataTech Solutions,Search,Men 18-24,30 days,0.07,13685.35,4.26,Seattle,English,1182,2258,5,Health & Wellness,2024-02-02
NexGen Systems,Influencer,Men 18-24,15 days,0.1,11411.35,4.12,New York,Mandarin,1918,13627,7,Outdoor Adventurers,2024-02-14
TechCorp,Search,All Ages,60 days,0.09,15634.49,3.0,Las Vegas,German,641,14569,10,Foodies,2024-02-12
TechCorp,Email,Men 18-24,60 days,0.03,5136.22,5.85,Los Angeles,English,591,11155,2,Health & Wellness,2024-02-08
DataTech Solutions,Display,Men 25-34,60 days,0.14,9193.84,6.81,Boston,Mandarin,998,15232,2,Outdoor Adventurers,2024-02-16
TechCorp,Influencer,Men 18-24,30 days,0.06,17869.55,7.76,San Francisco,German,1536,10296,6,Outdoor Adventurers,2024-02-15
TechCorp,Influencer,Men 18-24,15 days,0.03,14210.02,7.47,Chicago,Mandarin,371,13269,10,Outdoor Adventurers,2024-02-01
TechCorp,Display,Men 25-34,30 days,0.06,5739.98,4.42,Seattle,Mandarin,1865,13654,3,Health & Wellness,2024-02-04
TechCorp,Search,Men 18-24,30 days,0.11,15836.47,4.03,Los Angeles,French,1665,18902,1,Fashionistas,2024-02-09
Innovate Industries,Display,Women 35-44,60 days,0.15,5772.24,5.2,New York,Mandarin,1360,14229,1,Tech Enthusiasts,2024-02-16
Innovate Industries,Influencer,Women 25-34,45 days,0.13,18778.01,2.85,New York,English,1925,16648,8,Tech Enthusiasts,2024-02-19
TechCorp,Display,Men 18-24,15 days,0.02,5144.49,2.88,San Francisco,French,417,16888,7,Outdoor Adventurers,2024-02-28
NexGen Systems,Social Media,Men 25-34,45 days,0.14,8872.46,2.25,Miami,German,1815,18233,10,Foodies,2024-02-04
NexGen Systems,Display,Women 35-44,60 days,0.06,7347.48,5.64,Miami,German,655,14339,10,Tech Enthusiasts,2024-02-04
DataTech Solutions,Display,All Ages,45 days,0.04,19598.37,6.14,Las Vegas,Mandarin,1410,9906,10,Foodies,2024-02-13
Alpha Innovations,Display,All Ages,30 days,0.1,17664.26,6.67,Boston,Spanish,973,5637,7,Fashionistas,2024-02-07
Innovate Industries,Influencer,Women 35-44,45 days,0.05,5535.34,7.85,Nueva Orleans,German,1633,19504,1,Tech Enthusiasts,2024-02-15
NexGen Systems,Search,Men 25-34,60 days,0.12,19837.84,6.47,Nueva Orleans,French,1458,10752,6,Outdoor Adventurers,2024-02-26
DataTech Solutions,Social Media,Men 25-34,30 days,0.03,10193.26,6.57,Boston,Mandarin,1816,8648,2,Health & Wellness,2024-02-22
Innovate Industries,Display,Men 25-34,45 days,0.11,7662.91,3.8,Chicago,German,1547,15543,8,Outdoor Adventurers,2024-02-06
NexGen Systems,Influencer,All Ages,30 days,0.14,8863.25,2.87,Chicago,French,1297,6888,7,Outdoor Adventurers,2024-02-24
TechCorp,Email,Men 18-24,30 days,0.03,7494.35,2.4,Miami,English,492,4410,8,Foodies,2024-02-24
Alpha Innovations,Display,Men 18-24,15 days,0.05,7015.34,3.61,Las Vegas,Spanish,1577,12992,5,Tech Enthusiasts,2024-02-04
Alpha Innovations,Email,Women 25-34,45 days,0.11,15066.66,2.48,Miami,English,398,8093,1,Health & Wellness,2024-02-21
Innovate Industries,Search,Men 18-24,60 days,0.04,5921.99,6.09,Los Angeles,Spanish,117,6679,3,Outdoor Adventurers,2024-02-25
Innovate Industries,Display,Women 25-34,15 days,0.15,6292.05,4.46,Nueva Orleans,Mandarin,905,19141,3,Foodies,2024-02-14
TechCorp,Social Media,All Ages,30 days,0.07,19015.23,6.25,Nueva Orleans,Mandarin,1901,12008,6,Foodies,2024-02-24
TechCorp,Social Media,Men 25-34,45 days,0.08,13978.72,5.0,Boston,French,1709,13573,9,Outdoor Adventurers,2024-02-10
Innovate Industries,Search,Men 18-24,30 days,0.04,8051.06,5.53,Washington,French,1593,16624,7,Outdoor Adventurers,2024-02-05
NexGen Systems,Influencer,Men 25-34,15 days,0.12,19836.15,5.28,New York,English,1483,2869,2,Outdoor Adventurers,2024-02-08
Innovate Industries,Influencer,Women 25-34,15 days,0.11,14597.87,2.81,Washington,Mandarin,1580,4555,8,Health & Wellness,2024-02-24
TechCorp,Search,Women 35-44,30 days,0.13,7411.9,3.01,Nueva Orleans,German,684,1809,6,Outdoor Adventurers,2024-02-23
Alpha Innovations,Influencer,Men 25-34,60 days,0.14,10347.94,4.05,Seattle,French,1765,10062,9,Tech Enthusiasts,2024-02-15
TechCorp,Influencer,Women 25-34,60 days,0.03,11463.68,7.91,Miami,Spanish,875,2318,6,Foodies,2024-02-21
TechCorp,Display,Women 25-34,15 days,0.11,16645.13,3.77,Las Vegas,Mandarin,635,13293,9,Foodies,2024-02-17
Innovate Industries,Social Media,All Ages,30 days,0.04,6936.34,4.22,Chicago,French,767,8748,8,Outdoor Adventurers,2024-02-26
DataTech Solutions,Display,Women 25-34,30 days,0.02,5210.48,5.9,Miami,Spanish,1844,12255,8,Fashionistas,2024-02-27
NexGen Systems,Search,Men 25-34,45 days,0.04,8558.98,7.76,Boston,Spanish,237,15191,9,Tech Enthusiasts,2024-02-01
Innovate Industries,Search,Men 18-24,15 days,0.13,13252.02,6.02,Nueva Orleans,Mandarin,945,14470,9,Foodies,2024-02-05
Innovate Industries,Search,Women 35-44,15 days,0.11,19089.07,4.54,Boston,German,1156,14820,9,Foodies,2024-02-12
Innovate Industries,Search,Men 18-24,45 days,0.05,8351.32,6.69,Miami,English,1311,19091,7,Fashionistas,2024-02-03
Innovate Industries,Display,Women 35-44,60 days,0.04,15370.41,2.41,Washington,French,1014,6613,8,Health & Wellness,2024-02-24
NexGen Systems,Email,Women 35-44,15 days,0.04,12883.03,5.16,Miami,French,917,11617,2,Health & Wellness,2024-02-03
TechCorp,Email,Women 35-44,30 days,0.08,5002.44,7.06,Boston,French,668,2673,5,Health & Wellness,2024-02-18
Innovate Industries,Email,All Ages,30 days,0.03,13573.28,4.21,Seattle,French,558,19964,9,Outdoor Adventurers,2024-02-07
TechCorp,Search,Women 25-34,30 days,0.11,5435.14,7.77,Los Angeles,English,1848,9304,6,Health & Wellness,2024-02-04
Innovate Industries,Social Media,Women 25-34,15 days,0.05,10715.98,4.92,Chicago,English,1103,13575,5,Health & Wellness,2024-02-02
Innovate Industries,Influencer,Women 25-34,15 days,0.09,15683.42,4.81,Nueva Orleans,English,1730,5616,5,Outdoor Adventurers,2024-02-19
NexGen Systems,Email,All Ages,60 days,0.11,7876.39,3.34,Nueva Orleans,French,1546,1582,4,Health & Wellness,2024-02-21
Innovate Industries,Search,Women 25-34,15 days,0.12,14557.79,2.6,Washington,Mandarin,1518,18005,1,Fashionistas,2024-02-24
TechCorp,Email,Women 25-34,30 days,0.05,7380.9,2.74,Washington,French,1722,6078,10,Outdoor Adventurers,2024-02-01
TechCorp,Email,All Ages,15 days,0.08,19196.92,5.53,Las Vegas,French,1555,5394,4,Health & Wellness,2024-02-04
Alpha Innovations,Display,Men 18-24,60 days,0.05,16380.47,5.02,Seattle,German,1043,3625,8,Health & Wellness,2024-02-21
Alpha Innovations,Social Media,Men 18-24,60 days,0.04,17384.21,4.79,Miami,English,519,2076,6,Tech Enthusiasts,2024-02-28
Innovate Industries,Search,Women 35-44,15 days,0.02,13429.22,7.02,Nueva Orleans,English,148,5044,5,Fashionistas,2024-02-21
Innovate Industries,Social Media,Women 25-34,60 days,0.05,8120.73,2.19,Boston,German,378,6993,2,Health & Wellness,2024-02-26
NexGen Systems,Email,Men 18-24,30 days,0.14,15569.0,3.2,Los Angeles,French,1459,14463,5,Foodies,2024-02-02
NexGen Systems,Display,Men 18-24,15 days,0.05,11694.4,4.69,Las Vegas,English,1194,14113,10,Foodies,2024-02-18
Alpha Innovations,Influencer,All Ages,15 days,0.08,11368.7,2.43,Washington,Spanish,1576,3684,3,Outdoor Adventurers,2024-02-24
DataTech Solutions,Influencer,Men 18-24,45 days,0.15,13489.29,7.58,Las Vegas,Spanish,152,13318,7,Foodies,2024-02-14
Alpha Innovations,Search,Men 18-24,30 days,0.01,9022.47,5.13,Boston,Spanish,616,9991,6,Fashionistas,2024-02-14
Innovate Industries,Display,Women 25-34,15 days,0.07,15344.0,7.14,Las Vegas,French,470,1179,9,Health & Wellness,2024-02-15
DataTech Solutions,Display,Men 25-34,45 days,0.04,14579.03,2.36,Nueva Orleans,Spanish,1979,19495,5,Outdoor Adventurers,2024-02-16
Innovate Industries,Display,Women 35-44,45 days,0.05,16855.46,7.09,Seattle,Spanish,1120,13406,6,Outdoor Adventurers,2024-02-22
Innovate Industries,Influencer,Women 25-34,45 days,0.14,8603.02,2.78,Seattle,English,1079,8328,1,Tech Enthusiasts,2024-02-15
Innovate Industries,Search,Women 25-34,15 days,0.02,12136.45,2.71,Chicago,French,1282,6070,10,Outdoor Adventurers,2024-02-15
Innovate Industries,Search,All Ages,45 days,0.07,11971.9,7.48,Nueva Orleans,French,592,3808,2,Tech Enthusiasts,2024-02-08
Innovate Industries,Social Media,Women 25-34,45 days,0.11,19157.06,5.92,New York,French,1426,18664,5,Health & Wellness,2024-02-26
NexGen Systems,Social Media,Men 25-34,15 days,0.09,9873.7,7.62,New York,English,978,5194,3,Foodies,2024-02-10
NexGen Systems,Influencer,Women 35-44,60 days,0.03,12560.89,2.02,Washington,Spanish,267,3675,7,Fashionistas,2024-02-27
NexGen Systems,Influencer,Women 25-34,45 days,0.02,9898.88,3.69,Las Vegas,Mandarin,1291,4242,7,Health & Wellness,2024-02-17
Alpha Innovations,Email,Women 35-44,45 days,0.05,13022.16,4.33,Chicago,Mandarin,1865,18599,2,Fashionistas,2024-02-10
NexGen Systems,Influencer,All Ages,30 days,0.1,18419.05,7.23,Miami,Mandarin,721,19812,10,Health & Wellness,2024-02-04
Alpha Innovations,Display,Men 25-34,60 days,0.09,14143.69,5.57,Boston,Mandarin,486,12609,9,Outdoor Adventurers,2024-02-21
NexGen Systems,Social Media,Men 18-24,60 days,0.01,6894.3,6.62,San Francisco,French,720,2181,10,Fashionistas,2024-02-08
DataTech Solutions,Email,Men 18-24,15 days,0.02,17896.46,7.87,Los Angeles,Spanish,1773,1773,6,Health & Wellness,2024-02-23
TechCorp,Influencer,Men 25-34,30 days,0.09,5649.11,3.5,San Francisco,German,1704,2736,6,Foodies,2024-02-27
